x,y,z,chlorophyll,conductivity,depth,dissolved_oxygen(% Sat),dissolved_oxygen(mg/L),ammonia_nitrogen,salinity,algal_protein,total_dissolved_solids,turbidity,temperature,PH,longitude,latitude,PH(mv),gcj_lon,gcj_lat
13434811.38,3672135.242,-0.255,2.27,399.86,0.255,71.13,5.8,2.64,0.19,0.463,256.68,12.92,25.658,7.79,120.686964,31.30279234,-126.76,120.6912577,31.30072621
13434810.93,3672132.026,-0.255,2.23,396.86,0.255,71.15,5.8,2.64,0.19,0.473,254.75,11.95,25.658,7.79,120.68696,31.30276766,-126.75,120.6912536,31.30070152
13434811.23,3672128.584,-0.255,2.29,340.66,0.255,71.17,5.8,2.63,0.16,0.483,218.68,12.37,25.658,7.79,120.6869627,31.30274124,-126.74,120.6912563,31.30067509
13434810.66,3672125.128,-0.255,2.38,397.05,0.255,71.16,5.8,2.64,0.19,0.493,254.88,13.11,25.658,7.79,120.6869576,31.30271471,-126.74,120.6912512,31.30064854
13434809.9,3672121.761,-0.255,2.57,317.28,0.255,71.17,5.81,2.63,0.15,0.523,203.67,13.39,25.658,7.79,120.6869507,31.30268887,-126.74,120.6912443,31.30062268
13434809.91,3672118.198,-0.255,2.63,374,0.255,71.15,5.8,2.63,0.18,0.523,240.08,13.06,25.658,7.79,120.6869508,31.30266152,-126.72,120.6912444,31.30059532
13434809.84,3672114.718,-0.255,2.6,360.45,0.255,71.14,5.8,2.62,0.17,0.513,231.38,13.57,25.659,7.79,120.6869502,31.30263481,-126.71,120.6912438,31.3005686
13434809.06,3672111.225,-0.255,2.53,292.93,0.255,71.12,5.8,2.63,0.14,0.473,188.04,14.51,25.659,7.79,120.6869432,31.302608,-126.71,120.6912368,31.30054176
13434808.72,3672107.792,-0.255,2.72,362.75,0.255,71.09,5.8,2.63,0.17,0.503,232.86,14.65,25.659,7.79,120.6869401,31.30258165,-126.7,120.6912337,31.3005154
13434809.06,3672104.299,-0.255,2.58,329.12,0.255,71.07,5.8,2.63,0.15,0.513,211.27,17.16,25.658,7.79,120.6869432,31.30255484,-126.68,120.6912368,31.30048858
13434808.66,3672100.873,-0.255,2.52,388.19,0.255,71.05,5.8,2.63,0.18,0.483,249.19,10.34,25.658,7.79,120.6869396,31.30252854,-126.65,120.6912332,31.30046227
13434807.74,3672097.539,-0.255,2.45,382.52,0.255,71.04,5.79,2.63,0.18,0.453,245.56,11.78,25.658,7.79,120.6869313,31.30250295,-126.61,120.6912249,31.30043665
13434807.66,3672094.024,-0.255,2.61,333.31,0.255,71.03,5.79,2.63,0.16,0.433,213.96,11.55,25.658,7.79,120.6869306,31.30247597,-126.6,120.6912242,31.30040966
13434807.88,3672090.524,-0.255,2.6,352.47,0.255,71.02,5.79,2.63,0.17,0.413,226.26,12.48,25.657,7.79,120.6869326,31.30244911,-126.58,120.6912262,31.30038279
13434807.12,3672087.083,-0.255,2.51,373.25,0.255,71.02,5.79,2.63,0.18,0.403,239.6,13.67,25.658,7.79,120.6869258,31.3024227,-126.55,120.6912193,31.30035636
13434806.52,3672083.756,-0.255,2.53,290.84,0.255,71.02,5.79,2.63,0.14,0.443,186.7,13.3,25.658,7.79,120.6869204,31.30239716,-126.53,120.6912139,31.3003308
13434806.75,3672080.277,-0.255,2.55,350.66,0.255,71.02,5.79,2.63,0.16,0.483,225.1,13.48,25.658,7.79,120.6869224,31.30237046,-126.51,120.6912159,31.30030409
13434806.52,3672076.865,-0.255,2.48,394.44,0.255,71.01,5.79,2.63,0.19,0.463,253.2,13.28,25.658,7.79,120.6869204,31.30234427,-126.49,120.6912139,31.30027789
13434805.49,3672073.548,-0.255,2.28,338.67,0.255,71.01,5.79,2.63,0.16,0.433,217.4,12.95,25.658,7.78,120.6869111,31.30231881,-126.46,120.6912046,31.3002524
13434805.15,3672070.178,-0.255,2.15,349.35,0.255,71.03,5.79,2.63,0.16,0.453,224.26,12.87,25.659,7.78,120.6869081,31.30229294,-126.42,120.6912016,31.30022652
13434805.45,3672066.781,-0.255,2.15,275.41,0.255,71.04,5.8,2.62,0.13,0.463,176.79,12.64,25.66,7.78,120.6869108,31.30226687,-126.39,120.6912043,31.30020044
13434804.91,3672063.385,-0.255,2.2,372.29,0.255,71.02,5.79,2.63,0.17,0.473,238.97,12.16,25.661,7.78,120.6869059,31.3022408,-126.36,120.6911994,31.30017435
13434804.04,3672060.1,-0.255,2.37,345.75,0.255,71.01,5.79,2.62,0.16,0.473,221.93,11.88,25.663,7.78,120.6868981,31.30221559,-126.32,120.6911916,31.30014912
13434804.15,3672056.636,-0.255,2.5,281.42,0.255,70.99,5.79,2.62,0.13,0.483,180.63,11.66,25.664,7.78,120.6868991,31.302189,-126.28,120.6911926,31.30012252
13434804.39,3672053.286,-0.255,2.67,379.11,0.255,70.97,5.79,2.61,0.18,0.473,243.32,12.09,25.666,7.78,120.6869012,31.30216329,-126.24,120.6911947,31.3000968
13434803.62,3672049.92,-0.255,2.7,392.33,0.255,70.94,5.79,2.63,0.18,0.443,251.8,13.06,25.668,7.78,120.6868943,31.30213745,-126.2,120.6911878,31.30007094
13434802.89,3672046.629,-0.255,2.76,363.86,0.255,70.91,5.78,2.61,0.17,0.423,233.52,13.02,25.67,7.78,120.6868878,31.30211219,-126.16,120.6911812,31.30004566
13434802.99,3672043.096,-0.255,2.72,380.9,0.255,70.9,5.78,2.61,0.18,0.413,244.46,12.99,25.671,7.78,120.6868887,31.30208507,-126.12,120.6911821,31.30001853
13434802.82,3672039.708,-0.255,2.69,388.69,0.255,70.9,5.78,2.62,0.18,0.383,249.45,12.9,25.672,7.78,120.6868871,31.30205907,-126.1,120.6911805,31.29999252
13434801.85,3672036.322,-0.255,2.53,339.08,0.255,70.91,5.78,2.62,0.16,0.393,217.61,13.05,25.673,7.78,120.6868784,31.30203308,-126.07,120.6911718,31.2999665
13434801.46,3672032.918,-0.255,2.39,378.21,0.255,70.94,5.79,2.61,0.18,0.413,242.71,13.29,25.674,7.78,120.6868749,31.30200695,-126.06,120.6911683,31.29994036
13434801.59,3672029.459,-0.255,2.39,345.85,0.255,70.99,5.79,2.61,0.16,0.443,221.94,12.9,25.675,7.78,120.6868761,31.3019804,-126.07,120.6911695,31.2999138
13434801.1,3672025.966,-0.255,2.45,331.09,0.255,71.06,5.79,2.62,0.15,0.443,212.46,11.91,25.676,7.78,120.6868717,31.30195359,-126.09,120.6911651,31.29988697
13434800.3,3672022.592,-0.255,2.36,317.37,0.255,71.14,5.8,2.61,0.15,0.453,203.66,11.77,25.677,7.78,120.6868645,31.30192769,-126.12,120.6911579,31.29986105
13434800.1,3672019.071,-0.255,2.51,330.25,0.255,71.21,5.81,2.61,0.15,0.453,211.92,12.2,25.678,7.78,120.6868627,31.30190067,-126.16,120.6911561,31.29983401
13434799.9,3672015.62,-0.255,2.6,386.79,0.255,71.29,5.81,2.61,0.18,0.453,248.2,12.14,25.679,7.78,120.6868609,31.30187418,-126.2,120.6911543,31.29980751
13434798.91,3672012.208,-0.255,2.58,359.85,0.255,71.36,5.82,2.61,0.17,0.453,230.91,11.58,25.679,7.78,120.686852,31.30184799,-126.27,120.6911453,31.29978129
13434798.14,3672008.939,-0.255,2.7,319.75,0.255,71.42,5.83,2.6,0.15,0.483,205.18,11.25,25.679,7.78,120.6868451,31.3018229,-126.32,120.6911384,31.29975618
13434798.12,3672005.452,-0.255,2.73,367.62,0.255,71.48,5.83,2.6,0.17,0.513,235.89,11.83,25.68,7.78,120.6868449,31.30179613,-126.39,120.6911382,31.2997294
13434798.02,3672002.072,-0.255,2.68,367.02,0.255,71.51,5.83,2.61,0.17,0.503,235.5,11.4,25.68,7.78,120.686844,31.30177019,-126.44,120.6911373,31.29970345
13434796.88,3671998.824,-0.255,2.7,349.99,0.255,71.54,5.83,2.6,0.16,0.513,224.58,11.35,25.68,7.79,120.6868338,31.30174526,-126.5,120.6911271,31.29967849
13434795.81,3671995.657,-0.255,2.71,358.2,0.255,71.57,5.84,2.61,0.17,0.493,229.84,11.46,25.681,7.79,120.6868242,31.30172095,-126.55,120.6911175,31.29965415
13434795.67,3671992.18,-0.255,2.7,327.36,0.255,71.58,5.84,2.6,0.15,0.473,210.05,12.1,25.681,7.79,120.6868229,31.30169426,-126.58,120.6911162,31.29962745
13434795.41,3671988.904,-0.255,2.6,380.77,0.255,71.58,5.84,2.61,0.18,0.463,244.32,11.78,25.681,7.79,120.6868206,31.30166912,-126.6,120.6911139,31.29960229
13434793.7,3671987.211,-0.255,2.54,382.6,0.255,71.58,5.84,2.61,0.19,0.473,252.92,11.61,25.681,7.79,120.6868052,31.30165612,-126.64,120.6910984,31.29958926
13434791.71,3671988.12,-0.255,2.56,406.77,0.255,71.58,5.84,2.61,0.19,0.483,261.01,11,25.68,7.79,120.6867873,31.3016631,-126.71,120.6910805,31.29959621
13434791.71,3671990.806,-0.255,2.52,407.32,0.255,71.59,5.84,2.62,0.19,0.443,261.37,10.45,25.68,7.79,120.6867873,31.30168372,-126.76,120.6910805,31.29961684
13434792.33,3671994.164,-0.255,2.53,406.87,0.255,71.59,5.84,2.62,0.19,0.413,261.07,11.09,25.68,7.79,120.6867929,31.30170949,-126.77,120.6910861,31.29964263
13434791.75,3671997.795,-0.255,2.59,323.78,0.255,71.59,5.84,2.61,0.15,0.423,207.76,11.41,25.68,7.79,120.6867877,31.30173736,-126.78,120.6910809,31.2996705
13434791.39,3672001.362,-0.255,2.51,367.13,0.255,71.6,5.84,2.61,0.17,0.413,235.57,11.15,25.68,7.79,120.6867845,31.30176474,-126.78,120.6910777,31.29969789
13434791.62,3672005.084,-0.255,2.57,366.81,0.255,71.6,5.84,2.6,0.17,0.423,235.37,11.41,25.68,7.79,120.6867865,31.30179331,-126.78,120.6910797,31.29972647
13434791.27,3672008.858,-0.255,2.64,331.75,0.255,71.59,5.84,2.61,0.16,0.443,212.87,13.03,25.68,7.79,120.6867834,31.30182228,-126.77,120.6910766,31.29975545
13434790.89,3672012.544,-0.255,2.73,371.41,0.255,71.58,5.84,2.61,0.17,0.453,238.32,13.31,25.68,7.79,120.68678,31.30185057,-126.76,120.6910732,31.29978374
13434790.77,3672016.441,-0.255,2.81,335.9,0.255,71.59,5.84,2.62,0.16,0.453,215.53,13.56,25.681,7.79,120.6867789,31.30188048,-126.75,120.6910721,31.29981366
13434790.46,3672020.2,-0.255,2.81,341.87,0.255,71.61,5.84,2.61,0.16,0.493,219.36,12.81,25.681,7.79,120.6867761,31.30190933,-126.75,120.6910693,31.29984252
13434790.18,3672023.973,-0.255,2.77,332.77,0.255,71.64,5.84,2.6,0.16,0.533,213.52,12.6,25.682,7.79,120.6867736,31.30193829,-126.72,120.6910668,31.29987148
13434789.91,3672027.832,-0.255,2.8,332.77,0.255,71.68,5.84,2.61,0.16,0.563,213.51,13.53,25.682,7.79,120.6867712,31.30196791,-126.66,120.6910644,31.29990111
13434789.46,3672031.597,-0.255,2.67,336.67,0.255,71.71,5.85,2.61,0.16,0.563,216.02,13.24,25.683,7.79,120.6867671,31.30199681,-126.61,120.6910603,31.29993001
13434789.23,3672035.391,-0.255,2.53,352.5,0.255,71.75,5.85,2.61,0.17,0.583,226.17,12.76,25.683,7.79,120.6867651,31.30202593,-126.6,120.6910583,31.29995914
13434788.97,3672039.185,-0.255,2.51,341.15,0.255,71.77,5.85,2.61,0.16,0.573,218.89,12.89,25.683,7.79,120.6867627,31.30205505,-126.59,120.6910559,31.29998827
13434788.53,3672042.938,-0.255,2.47,308.25,0.255,71.79,5.85,2.61,0.14,0.543,197.78,13.63,25.683,7.79,120.6867588,31.30208386,-126.59,120.691052,31.30001708
13434788.38,3672046.744,-0.255,2.47,381.99,0.255,71.82,5.86,2.61,0.18,0.543,245.09,13.64,25.683,7.79,120.6867574,31.30211307,-126.58,120.6910506,31.3000463
13434787.99,3672050.526,-0.255,2.47,342.46,0.255,71.84,5.86,2.61,0.16,0.563,219.73,13.34,25.683,7.79,120.6867539,31.3021421,-126.58,120.6910471,31.30007534
13434787.68,3672054.294,-0.255,2.51,289.6,0.255,71.86,5.86,2.6,0.13,0.553,185.81,13.33,25.683,7.79,120.6867511,31.30217102,-126.59,120.6910443,31.30010426
13434787.46,3672058.089,-0.255,2.52,349.42,0.255,71.87,5.86,2.6,0.16,0.533,224.2,12.86,25.683,7.79,120.6867492,31.30220015,-126.59,120.6910424,31.3001334
13434786.97,3672061.888,-0.255,2.49,350.48,0.255,71.87,5.86,2.6,0.16,0.503,224.88,12.47,25.682,7.79,120.6867448,31.30222931,-126.59,120.691038,31.30016256
13434786.69,3672065.705,-0.255,2.56,382.8,0.255,71.87,5.86,2.6,0.18,0.523,245.62,12.16,25.682,7.79,120.6867422,31.30225861,-126.59,120.6910354,31.30019187
13434786.38,3672069.509,-0.255,2.63,389.15,0.255,71.84,5.86,2.61,0.18,0.493,249.7,11.65,25.681,7.79,120.6867395,31.30228781,-126.59,120.6910327,31.30022108
13434786,3672073.359,-0.255,2.51,302.67,0.255,71.8,5.85,2.61,0.14,0.473,194.22,11.31,25.679,7.79,120.686736,31.30231736,-126.59,120.6910292,31.30025063
13434785.68,3672077.167,-0.255,2.47,318.4,0.255,71.75,5.85,2.59,0.15,0.493,204.32,12.08,25.678,7.79,120.6867332,31.30234659,-126.57,120.6910264,31.30027987
13434785.23,3672080.943,-0.255,2.41,318.99,0.255,71.68,5.85,2.6,0.15,0.493,204.7,12.4,25.677,7.79,120.6867291,31.30237557,-126.55,120.6910222,31.30030885
13434785.04,3672084.723,-0.255,2.48,392.62,0.255,71.63,5.84,2.61,0.18,0.443,251.95,13.22,25.676,7.79,120.6867274,31.30240458,-126.54,120.6910205,31.30033787
13434784.69,3672088.48,-0.255,2.53,335.97,0.255,71.59,5.84,2.6,0.16,0.443,215.6,12.97,25.675,7.79,120.6867243,31.30243342,-126.51,120.6910174,31.30036672
13434784.39,3672092.263,-0.255,2.48,336.66,0.255,71.56,5.84,2.6,0.16,0.443,216.05,12.94,25.675,7.79,120.6867216,31.30246246,-126.5,120.6910147,31.30039576
13434784.21,3672096.063,-0.255,2.62,325.27,0.255,71.52,5.83,2.59,0.15,0.453,208.74,13.85,25.674,7.79,120.68672,31.30249162,-126.47,120.6910131,31.30042493
13434783.74,3672099.867,-0.255,2.57,349.24,0.255,71.48,5.83,2.6,0.16,0.443,224.13,14.36,25.673,7.78,120.6867157,31.30252082,-126.45,120.6910088,31.30045413
13434783.48,3672103.543,-0.255,2.51,365.64,0.255,71.44,5.83,2.61,0.17,0.453,234.65,13.82,25.672,7.78,120.6867134,31.30254904,-126.43,120.6910065,31.30048236
13434783.43,3672107.322,-0.255,2.42,319.81,0.255,71.4,5.82,2.59,0.15,0.473,205.24,14.64,25.671,7.78,120.686713,31.30257804,-126.41,120.6910061,31.30051137
13434782.97,3672111.083,-0.255,2.46,288.95,0.255,71.36,5.82,2.59,0.13,0.473,185.44,14.6,25.67,7.78,120.6867088,31.30260691,-126.39,120.6910019,31.30054025
13434782.6,3672114.748,-0.255,2.3,375.39,0.255,71.31,5.82,2.6,0.18,0.463,240.92,14.02,25.669,7.78,120.6867055,31.30263504,-126.39,120.6909986,31.30056838
13434782.5,3672118.537,-0.255,2.27,355.55,0.255,71.27,5.81,2.6,0.17,0.493,228.2,10.45,25.667,7.78,120.6867046,31.30266412,-126.39,120.6909977,31.30059747
13434782.24,3672122.314,-0.255,2.28,371.44,0.255,71.22,5.81,2.61,0.17,0.513,238.41,11.62,25.665,7.78,120.6867023,31.30269311,-126.38,120.6909954,31.30062647
13434782.11,3672126.076,-0.255,2.19,331.41,0.255,71.19,5.81,2.61,0.16,0.493,212.73,12.7,25.663,7.78,120.6867011,31.30272199,-126.38,120.6909942,31.30065536
13434781.87,3672129.869,-0.255,2.1,365.86,0.255,71.16,5.8,2.6,0.17,0.463,234.84,12.81,25.661,7.78,120.6866989,31.3027511,-126.38,120.690992,31.30068447
13434781.69,3672133.654,-0.255,2.13,307.16,0.255,71.12,5.8,2.61,0.14,0.443,197.17,14.2,25.66,7.78,120.6866973,31.30278015,-126.37,120.6909904,31.30071353
13434781.74,3672137.361,-0.255,2.06,317.86,0.255,71.08,5.8,2.6,0.15,0.433,204.04,49.78,25.659,7.78,120.6866978,31.30280861,-126.37,120.6909909,31.300742
13434781.53,3672141.149,-0.255,2,357.7,0.255,71.06,5.8,2.61,0.17,0.433,229.62,10.86,25.658,7.78,120.6866959,31.30283768,-126.36,120.690989,31.30077108
13434781.45,3672144.845,-0.255,2.15,366.02,0.255,71.03,5.79,2.61,0.17,0.413,234.96,12.44,25.658,7.78,120.6866952,31.30286605,-126.36,120.6909883,31.30079946
13434781.41,3672148.565,-0.255,2.21,370.66,0.255,71.02,5.79,2.61,0.17,0.393,237.94,12.68,25.658,7.78,120.6866948,31.3028946,-126.36,120.6909879,31.30082802
13434781.15,3672152.329,-0.255,2.23,336.77,0.255,71.01,5.79,2.61,0.16,0.403,216.19,12.6,25.657,7.78,120.6866925,31.30292349,-126.35,120.6909856,31.30085692
13434781.14,3672156.085,-0.255,2.24,377.62,0.255,71.01,5.79,2.62,0.18,0.393,242.41,13.77,25.657,7.78,120.6866924,31.30295232,-126.34,120.6909855,31.30088576
13434781.11,3672159.816,-0.255,2.2,344.97,0.255,71.02,5.79,2.62,0.16,0.363,221.45,13.63,25.657,7.78,120.6866921,31.30298096,-126.33,120.6909852,31.30091441
13434780.91,3672163.567,-0.255,2.29,383.58,0.255,71.02,5.79,2.61,0.18,0.363,246.23,13.5,25.658,7.78,120.6866903,31.30300975,-126.33,120.6909834,31.30094321
13434780.96,3672167.322,-0.255,2.25,364.99,0.255,71.04,5.79,2.62,0.17,0.403,234.3,13.55,25.658,7.78,120.6866908,31.30303857,-126.32,120.6909839,31.30097204
13434780.95,3672171.04,-0.255,2.29,343.01,0.255,71.05,5.8,2.62,0.16,0.393,220.19,13.38,25.658,7.78,120.6866907,31.30306711,-126.32,120.6909838,31.30100059
13434780.7,3672174.731,-0.255,2.33,327.87,0.255,71.08,5.8,2.62,0.15,0.393,210.47,14.47,25.659,7.78,120.6866884,31.30309544,-126.32,120.6909815,31.30102893
13434780.84,3672178.465,-0.255,2.3,321.49,0.255,71.1,5.8,2.62,0.15,0.413,206.37,20.01,25.659,7.78,120.6866897,31.3031241,-126.32,120.6909828,31.3010576
13434781.05,3672182.11,-0.255,2.35,368.84,0.255,71.13,5.8,2.62,0.17,0.433,236.76,15.77,25.66,7.78,120.6866916,31.30315208,-126.34,120.6909847,31.3010856
13434780.97,3672185.846,-0.255,2.28,344.32,0.255,71.15,5.8,2.62,0.16,0.433,221.02,10.37,25.66,7.78,120.6866909,31.30318075,-126.35,120.690984,31.30111428
13434781.15,3672189.561,-0.255,2.32,392.83,0.255,71.18,5.81,2.63,0.18,0.443,252.16,11.46,25.66,7.78,120.6866925,31.30320927,-126.38,120.6909856,31.30114281
13434781.24,3672193.291,-0.255,2.42,301.16,0.255,71.21,5.81,2.63,0.14,0.463,193.32,12.13,25.661,7.78,120.6866933,31.3032379,-126.39,120.6909864,31.30117145
13434781.22,3672197.031,-0.254,2.47,385.23,0.254,71.25,5.81,2.63,0.18,0.473,247.28,12.19,25.661,7.78,120.6866931,31.3032666,-126.41,120.6909862,31.30120016
13434781.5,3672200.781,-0.254,2.43,374.36,0.254,71.29,5.82,2.62,0.18,0.473,240.3,12.74,25.661,7.78,120.6866956,31.30329539,-126.43,120.6909888,31.30122897
13434781.65,3672204.522,-0.254,2.27,321.97,0.254,71.32,5.82,2.62,0.15,0.473,206.67,13.45,25.661,7.78,120.686697,31.3033241,-126.44,120.6909902,31.30125769
13434781.7,3672208.259,-0.254,2.2,370.98,0.254,71.34,5.82,2.63,0.17,0.463,238.13,13.05,25.661,7.78,120.6866974,31.30335278,-126.46,120.6909906,31.30128638
13434782.03,3672212.009,-0.254,2.13,366.4,0.254,71.35,5.82,2.62,0.17,0.433,235.19,13.32,25.661,7.79,120.6867004,31.30338157,-126.47,120.6909936,31.30131519
13434782.27,3672215.749,-0.254,2.09,336.33,0.254,71.37,5.82,2.62,0.16,0.463,215.89,13.4,25.661,7.79,120.6867025,31.30341027,-126.48,120.6909957,31.30134391
13434782.41,3672219.434,-0.253,1.98,314.33,0.253,71.39,5.82,2.62,0.15,0.463,201.77,13.44,25.661,7.79,120.6867038,31.30343856,-126.5,120.690997,31.30137221
13434782.9,3672223.168,-0.253,2.11,333.78,0.253,71.38,5.82,2.63,0.16,0.463,214.26,13.21,25.66,7.79,120.6867082,31.30346722,-126.51,120.6910014,31.30140089
13434783.22,3672226.151,-0.253,2.31,404.77,0.253,71.39,5.82,2.64,0.19,0.463,259.83,13.04,25.659,7.79,120.6867111,31.30349011,-126.53,120.6910043,31.30142379
13434783.28,3672227.861,-0.253,2.3,405.44,0.253,71.41,5.82,2.64,0.19,0.463,260.26,12.64,25.659,7.79,120.6867116,31.30350324,-126.57,120.6910048,31.30143693
13434784.08,3672229.529,-0.253,2.32,405.84,0.253,71.45,5.83,2.64,0.19,0.453,260.52,12.45,25.659,7.79,120.6867188,31.30351604,-126.63,120.691012,31.30144975
13434785.73,3672229.018,-0.252,2.29,405.97,0.252,71.47,5.83,2.64,0.19,0.463,260.6,12.1,25.658,7.79,120.6867336,31.30351212,-126.72,120.6910268,31.30144585
13434785.32,3672226.935,-0.252,2.28,405.87,0.252,71.49,5.83,2.64,0.19,0.443,260.54,11.88,25.658,7.79,120.6867299,31.30349613,-126.79,120.6910231,31.30142985
13434783.09,3672224.723,-0.252,2.22,405.7,0.252,71.51,5.83,2.64,0.19,0.463,260.43,11.77,25.657,7.79,120.6867099,31.30347915,-126.83,120.6910031,31.30141283
13434782.42,3672221.884,-0.252,2.23,405.19,0.252,71.55,5.84,2.64,0.19,0.443,260.11,11.69,25.657,7.79,120.6867039,31.30345736,-126.86,120.6909971,31.30139102
13434783.16,3672218.661,-0.252,2.23,404.27,0.252,71.57,5.84,2.64,0.19,0.433,259.52,11.72,25.657,7.79,120.6867105,31.30343262,-126.89,120.6910037,31.30136628
13434782.97,3672215.411,-0.252,2.2,403.18,0.252,71.56,5.84,2.64,0.19,0.413,258.82,11.91,25.657,7.79,120.6867088,31.30340768,-126.91,120.691002,31.30134133
13434781.84,3672212.118,-0.252,2.22,395.71,0.252,71.55,5.84,2.64,0.19,0.403,254.02,11.88,25.658,7.79,120.6866987,31.3033824,-126.91,120.6909919,31.30131602
13434781.38,3672208.782,-0.252,2.21,386,0.252,71.56,5.84,2.64,0.18,0.413,247.79,11.96,25.658,7.79,120.6866945,31.3033568,-126.91,120.6909877,31.3012904
13434781.94,3672205.334,-0.252,2.23,370.6,0.252,71.55,5.84,2.63,0.17,0.403,237.9,12.36,25.658,7.79,120.6866996,31.30333033,-126.9,120.6909928,31.30126393
13434782.39,3672201.963,-0.252,2.22,354.63,0.252,71.53,5.83,2.64,0.17,0.393,227.64,13.06,25.659,7.79,120.6867036,31.30330446,-126.87,120.6909968,31.30123806
13434781.89,3672198.422,-0.252,2.28,382.3,0.252,71.49,5.83,2.63,0.18,0.383,245.41,12.91,25.659,7.79,120.6866991,31.30327728,-126.79,120.6909923,31.30121086
13434781.64,3672195.022,-0.252,2.23,383.94,0.252,71.48,5.83,2.63,0.18,0.383,246.46,13.05,25.659,7.79,120.6866969,31.30325118,-126.7,120.6909901,31.30118474
13434782.33,3672191.564,-0.252,2.22,383,0.252,71.47,5.83,2.63,0.18,0.383,245.85,13.26,25.66,7.79,120.6867031,31.30322464,-126.61,120.6909963,31.30115821
13434782.74,3672188.235,-0.252,2.28,386.28,0.252,71.46,5.83,2.63,0.18,0.393,247.95,13.54,25.66,7.79,120.6867068,31.30319909,-126.56,120.691,31.30113265
13434782.09,3672184.831,-0.252,2.3,389.63,0.252,71.44,5.83,2.63,0.18,0.393,250.1,13.84,25.661,7.79,120.6867009,31.30317296,-126.52,120.6909941,31.3011065
13434781.64,3672181.51,-0.252,2.27,390.88,0.252,71.42,5.82,2.63,0.18,0.403,250.9,13.47,25.661,7.79,120.6866969,31.30314747,-126.47,120.69099,31.30108099
13434782.36,3672178.114,-0.252,2.23,378.87,0.252,71.41,5.82,2.64,0.18,0.393,243.19,12.42,25.662,7.78,120.6867033,31.30312141,-126.43,120.6909965,31.30105494
13434782.81,3672174.813,-0.252,2.21,400.36,0.252,71.38,5.82,2.64,0.19,0.403,256.99,12.88,25.662,7.78,120.6867074,31.30309607,-126.39,120.6910006,31.30102959
13434782.27,3672171.367,-0.252,2.24,402.45,0.252,71.35,5.82,2.64,0.19,0.423,258.33,12.77,25.662,7.78,120.6867025,31.30306962,-126.36,120.6909956,31.30100312
13434782.19,3672167.999,-0.252,2.15,398.21,0.252,71.32,5.82,2.64,0.19,0.423,255.61,12.56,25.661,7.78,120.6867018,31.30304377,-126.33,120.6909949,31.30097726
13434782.92,3672164.592,-0.252,2.18,385.09,0.252,71.31,5.82,2.62,0.18,0.433,247.19,14.04,25.661,7.78,120.6867084,31.30301762,-126.3,120.6910016,31.30095111
13434783.16,3672161.194,-0.252,2.21,381.01,0.252,71.28,5.81,2.63,0.18,0.433,244.57,13.83,25.661,7.78,120.6867105,31.30299154,-126.29,120.6910037,31.30092503
13434782.56,3672157.759,-0.252,2.19,381.01,0.252,71.25,5.81,2.63,0.18,0.433,244.57,13.33,25.66,7.78,120.6867051,31.30296517,-126.27,120.6909982,31.30089864
13434782.6,3672154.367,-0.252,2.19,380.06,0.252,71.24,5.81,2.63,0.18,0.433,243.96,13.76,25.66,7.78,120.6867055,31.30293914,-126.25,120.6909986,31.3008726
13434783.48,3672151.04,-0.252,2.13,397.27,0.252,71.22,5.81,2.63,0.19,0.423,255.02,13.91,25.66,7.78,120.6867134,31.3029136,-126.24,120.6910066,31.30084706
13434783.67,3672147.683,-0.252,2.17,406.16,0.252,71.2,5.81,2.64,0.19,0.403,260.72,13.82,25.659,7.78,120.6867151,31.30288783,-126.23,120.6910083,31.30082129
13434783.12,3672144.304,-0.252,2.21,385.23,0.252,71.17,5.81,2.64,0.18,0.403,247.29,14.25,25.658,7.78,120.6867102,31.3028619,-126.21,120.6910033,31.30079534
13434783.38,3672140.944,-0.252,2.17,381.27,0.252,71.15,5.8,2.63,0.18,0.413,244.75,11.24,25.658,7.78,120.6867125,31.30283611,-126.19,120.6910057,31.30076954
13434784.25,3672137.591,-0.252,2.29,392.79,0.252,71.15,5.8,2.62,0.18,0.413,252.15,12.33,25.658,7.78,120.6867203,31.30281037,-126.18,120.6910135,31.30074381
13434784.23,3672134.12,-0.252,2.32,390.61,0.252,71.13,5.8,2.64,0.18,0.453,250.75,11.89,25.658,7.78,120.6867201,31.30278373,-126.17,120.6910133,31.30071715
13434783.94,3672130.695,-0.252,2.34,375.65,0.252,71.11,5.8,2.64,0.18,0.463,241.14,12.11,25.658,7.78,120.6867175,31.30275744,-126.15,120.6910107,31.30069085
